Index,Date,Open,High,Low,Close,Volume,Market Cap
825,"Feb 06, 2018",7051.75,7850.7,6048.26,7754.0,13999800320.0,130658094648.0
826,"Feb 05, 2018",8270.54,8364.84,6756.68,6955.27,9285289984.0,117184385122.0
827,"Feb 04, 2018",9175.7,9334.87,8031.22,8277.01,7073549824.0,139433682759.0
828,"Feb 03, 2018",8852.12,9430.75,8251.63,9174.91,7263790080.0,154540000411.0
829,"Feb 02, 2018",9142.28,9142.28,7796.49,8830.75,12726899712.0,148725283812.0
830,"Feb 01, 2018",10237.3,10288.8,8812.28,9170.54,9959400448.0,154428564694.0
831,"Jan 31, 2018",10108.2,10381.6,9777.42,10221.1,8041160192.0,172099559942.0
832,"Jan 30, 2018",11306.8,11307.2,10036.2,10106.3,8637859840.0,170151556678.0
833,"Jan 29, 2018",11755.5,11875.6,11179.2,11296.4,7107359744.0,190164444830.0
834,"Jan 28, 2018",11475.3,12040.3,11475.3,11786.3,8350360064.0,198389948175.0
835,"Jan 27, 2018",11174.9,11614.9,10989.2,11440.7,7583269888.0,192550550498.0
836,"Jan 26, 2018",11256.0,11656.7,10470.3,11171.4,9746199552.0,187995804677.0
837,"Jan 25, 2018",11421.7,11785.7,11057.4,11259.4,8873169920.0,189455303273.0
838,"Jan 24, 2018",10903.4,11501.4,10639.8,11359.4,9940989952.0,191115225673.0
839,"Jan 23, 2018",10944.5,11377.6,10129.7,10868.4,9660609536.0,182830257191.0
840,"Jan 22, 2018",11633.1,11966.4,10240.2,10931.4,10537400320.0,183866421285.0
841,"Jan 21, 2018",12889.2,12895.9,11288.2,11600.1,9935179776.0,195089460991.0
842,"Jan 20, 2018",11656.2,13103.0,11656.2,12899.2,11801700352.0,216907619830.0
843,"Jan 19, 2018",11429.8,11992.8,11172.1,11607.4,10740400128.0,195158837709.0
844,"Jan 18, 2018",11198.8,12107.3,10942.5,11474.9,15020399616.0,192907550324.0
845,"Jan 17, 2018",11431.1,11678.0,9402.29,11188.6,18830600192.0,188070430523.0
846,"Jan 16, 2018",13836.1,13843.1,10194.9,11490.5,18853799936.0,193121120762.0
847,"Jan 15, 2018",13767.3,14445.5,13641.7,13819.8,12750799872.0,232242775485.0
848,"Jan 14, 2018",14370.8,14511.8,13268.0,13772.0,11084099584.0,231413491364.0
849,"Jan 13, 2018",13952.4,14659.5,13952.4,14360.2,12763599872.0,241268592240.0
850,"Jan 12, 2018",13453.9,14229.9,13158.1,13980.6,12065699840.0,234865160377.0
851,"Jan 11, 2018",14968.2,15018.8,13105.9,13405.8,16534099968.0,225178724050.0
852,"Jan 10, 2018",14588.5,14973.3,13691.2,14973.3,18500800512.0,251472635522.0
853,"Jan 09, 2018",15123.7,15497.5,14424.0,14595.4,16659999744.0,245095808695.0
854,"Jan 08, 2018",16476.2,16537.9,14208.2,15170.1,18413899776.0,254715263101.0
855,"Jan 07, 2018",17527.3,17579.6,16087.7,16477.6,15866000384.0,276634797271.0
856,"Jan 06, 2018",17462.1,17712.4,16764.6,17527.0,18314600448.0,294217423675.0
857,"Jan 05, 2018",15477.2,17705.2,15202.8,17429.5,23840899072.0,292544135538.0
858,"Jan 04, 2018",15270.7,15739.7,14522.2,15599.2,21783199744.0,261795321110.0
859,"Jan 03, 2018",14978.2,15572.8,14844.5,15201.0,16871900160.0,255080562912.0
860,"Jan 02, 2018",13625.0,15444.6,13163.6,14982.1,16846600192.0,251377913955.0
861,"Jan 01, 2018",14112.2,14112.2,13154.7,13657.2,10291200000.0,229119155396.0
862,"Dec 31, 2017",12897.7,14377.4,12755.6,14156.4,12136299520.0,237465823980.0
863,"Dec 30, 2017",14681.9,14681.9,12350.1,12952.2,14452599808.0,217239803085.0
864,"Dec 29, 2017",14695.8,15279.0,14307.0,14656.2,13025500160.0,245793634125.0
865,"Dec 28, 2017",15864.1,15888.4,13937.3,14606.5,12336499712.0,244929825575.0
866,"Dec 27, 2017",16163.5,16930.9,15114.3,15838.5,12487600128.0,265559172050.0
867,"Dec 26, 2017",14036.6,16461.2,14028.9,16099.8,13454300160.0,269908107763.0
868,"Dec 25, 2017",13995.9,14593.0,13448.9,14026.6,10664699904.0,235126843805.0
869,"Dec 24, 2017",14608.2,14626.0,12747.7,13925.8,11572299776.0,233414163395.0
870,"Dec 23, 2017",13948.7,15603.2,13828.8,14699.2,13086000128.0,246349213910.0
871,"Dec 22, 2017",15898.0,15943.4,11833.0,13831.8,22197999616.0,231788283457.0
872,"Dec 21, 2017",16642.4,17567.7,15342.7,15802.9,16516599808.0,264788651530.0
873,"Dec 20, 2017",17760.3,17934.7,16077.7,16624.6,22149699584.0,278528964015.0
874,"Dec 19, 2017",19118.3,19177.8,17275.4,17776.7,16894499840.0,297801055828.0
875,"Dec 18, 2017",19106.4,19371.0,18355.9,19114.2,14839499776.0,320174318520.0
876,"Dec 17, 2017",19475.8,20089.0,18974.1,19140.8,13314599936.0,320576568850.0
877,"Dec 16, 2017",17760.3,19716.7,17515.3,19497.4,12740599808.0,326502485530.0
878,"Dec 15, 2017",16601.3,18154.1,16601.3,17706.9,14309999616.0,296482120238.0
879,"Dec 14, 2017",16384.6,17085.8,16185.9,16564.0,13777399808.0,277310347000.0
880,"Dec 13, 2017",17500.0,17653.1,16039.7,16408.2,12976900096.0,274663619978.0
881,"Dec 12, 2017",16919.8,17781.8,16571.6,17415.4,14603799552.0,291483935710.0
882,"Dec 11, 2017",15427.4,17513.9,15404.8,16936.8,12153900032.0,283439888520.0
883,"Dec 10, 2017",15168.4,15850.6,13226.6,15455.4,13433299968.0,258615393665.0
884,"Dec 09, 2017",16523.3,16783.0,13674.9,15178.2,13911300096.0,253946084745.0
885,"Dec 08, 2017",17802.9,18353.4,14336.9,16569.4,21135998976.0,277185764485.0
886,"Dec 07, 2017",14266.1,17899.7,14057.3,17899.7,17950699520.0,299405364249.0
887,"Dec 06, 2017",11923.4,14369.1,11923.4,14291.5,12656300032.0,239024437136.0
888,"Dec 05, 2017",11685.7,12032.0,11604.6,11916.7,6895260160.0,199278350420.0
889,"Dec 04, 2017",11315.4,11657.2,11081.8,11657.2,6132409856.0,194912755450.0
890,"Dec 03, 2017",11082.7,11858.7,10862.0,11323.2,6608309760.0,189302389920.0
891,"Dec 02, 2017",10978.3,11320.2,10905.1,11074.6,5138500096.0,185122039035.0
892,"Dec 01, 2017",10198.6,11046.7,9694.65,10975.6,6783119872.0,183444663767.0
893,"Nov 30, 2017",9906.79,10801.0,9202.05,10233.6,8310689792.0,171020085600.0
894,"Nov 29, 2017",10077.4,11517.4,9601.03,9888.61,11568799744.0,165233728795.0
895,"Nov 28, 2017",9823.43,10125.7,9736.3,10058.8,6348819968.0,168056012886.0
896,"Nov 27, 2017",9352.72,9818.35,9352.72,9818.35,5653320192.0,164019464090.0
897,"Nov 26, 2017",8789.04,9522.93,8775.59,9330.55,5475579904.0,155850742551.0
898,"Nov 25, 2017",8241.71,8790.92,8191.15,8790.92,4342060032.0,146820557006.0
899,"Nov 24, 2017",8074.02,8374.16,7940.93,8253.69,5058610176.0,137831976173.0
900,"Nov 23, 2017",8232.38,8267.4,8038.77,8038.77,4225179904.0,134227860479.0
901,"Nov 22, 2017",8077.95,8302.26,8075.47,8253.55,3633530112.0,137797862084.0
902,"Nov 21, 2017",8205.74,8348.66,7762.71,8071.26,4277609984.0,134739693480.0
903,"Nov 20, 2017",8039.07,8336.86,7949.36,8200.64,3488450048.0,136881802624.0
904,"Nov 19, 2017",7766.03,8101.91,7694.1,8036.49,3149319936.0,134124196206.0
905,"Nov 18, 2017",7697.21,7884.99,7463.44,7790.15,3667190016.0,129997247838.0
906,"Nov 17, 2017",7853.57,8004.59,7561.09,7708.99,4651670016.0,128621507062.0
907,"Nov 16, 2017",7323.24,7967.38,7176.58,7871.69,5123809792.0,131328418537.0
908,"Nov 15, 2017",6634.76,7342.25,6634.76,7315.54,4200880128.0,122035826506.0
909,"Nov 14, 2017",6561.48,6764.98,6461.75,6635.75,3197110016.0,110683148744.0
910,"Nov 13, 2017",5938.25,6811.19,5844.29,6559.49,6263249920.0,109400650105.0
911,"Nov 12, 2017",6295.45,6625.05,5519.01,5950.07,8957349888.0,99226193603.0
912,"Nov 11, 2017",6618.61,6873.15,6204.22,6357.6,4908680192.0,106016076151.0
913,"Nov 10, 2017",7173.73,7312.0,6436.87,6618.14,5208249856.0,110354089394.0
914,"Nov 09, 2017",7446.83,7446.83,7101.52,7143.58,3226249984.0,119104730750.0
915,"Nov 08, 2017",7141.38,7776.42,7114.02,7459.69,4602200064.0,124360767999.0
916,"Nov 07, 2017",7023.1,7253.32,7023.1,7144.38,2326340096.0,119091456315.0
917,"Nov 06, 2017",7403.22,7445.77,7007.31,7022.76,3111899904.0,117050623317.0
918,"Nov 05, 2017",7404.52,7617.48,7333.19,7407.41,2380410112.0,123449206170.0
919,"Nov 04, 2017",7164.48,7492.86,7031.28,7379.95,2483800064.0,122978748805.0
920,"Nov 03, 2017",7087.53,7461.29,7002.94,7207.76,3369860096.0,120097405359.0
921,"Nov 02, 2017",6777.77,7367.33,6758.72,7078.5,4653770240.0,117933380780.0
922,"Nov 01, 2017",6440.97,6767.31,6377.88,6767.31,2870320128.0,112735345036.0
923,"Oct 31, 2017",6132.02,6470.43,6103.33,6468.4,2311379968.0,107743731291.0
924,"Oct 30, 2017",6114.85,6214.99,6040.85,6130.53,1772150016.0,102105356519.0
925,"Oct 29, 2017",5754.44,6255.71,5724.58,6153.85,2859040000.0,102482445590.0
926,"Oct 28, 2017",5787.82,5876.72,5689.19,5753.09,1403920000.0,95797359518.0
927,"Oct 27, 2017",5899.74,5988.39,5728.82,5780.9,1710130048.0,96254297360.0
928,"Oct 26, 2017",5747.95,5976.8,5721.22,5904.83,1905040000.0,98310176011.0
929,"Oct 25, 2017",5524.6,5754.33,5397.88,5750.8,1966989952.0,95732630220.0
930,"Oct 24, 2017",5935.52,5935.52,5504.18,5526.64,2735699968.0,91988225800.0
931,"Oct 23, 2017",6006.0,6075.59,5732.47,5930.32,2401840128.0,98695054084.0
932,"Oct 22, 2017",6036.66,6076.26,5792.34,6008.42,2034630016.0,99981911326.0
933,"Oct 21, 2017",5996.79,6194.88,5965.07,6031.6,2207099904.0,100353682389.0
934,"Oct 20, 2017",5708.11,6060.11,5627.23,6011.45,2354429952.0,100007083345.0
935,"Oct 19, 2017",5583.74,5744.35,5531.06,5708.52,1780540032.0,94954808115.0
936,"Oct 18, 2017",5603.82,5603.82,5151.44,5590.69,2399269888.0,92982539106.0
937,"Oct 17, 2017",5741.58,5800.35,5472.72,5605.51,1821570048.0,93218297189.0
938,"Oct 16, 2017",5687.57,5776.23,5544.21,5725.59,2008070016.0,95203392843.0
939,"Oct 15, 2017",5835.96,5852.48,5478.61,5678.19,1976039936.0,94403031755.0
940,"Oct 14, 2017",5643.53,5837.7,5591.64,5831.79,1669030016.0,96942498331.0
941,"Oct 13, 2017",5464.16,5840.3,5436.85,5647.21,3615480064.0,93864253934.0
942,"Oct 12, 2017",4829.58,5446.91,4822.0,5446.91,2791610112.0,90525666972.0
943,"Oct 11, 2017",4789.25,4873.73,4751.63,4826.48,1222279936.0,80205238020.0
944,"Oct 10, 2017",4776.21,4922.17,4765.1,4781.99,1597139968.0,79457603224.0
945,"Oct 09, 2017",4614.52,4878.71,4564.25,4772.02,1968739968.0,79282158943.0
946,"Oct 08, 2017",4429.67,4624.14,4405.64,4610.48,1313869952.0,76589293760.0
947,"Oct 07, 2017",4369.35,4443.88,4321.05,4426.89,906928000.0,73529314833.0
948,"Oct 06, 2017",4324.46,4413.27,4320.53,4370.81,1069939968.0,72589262957.0
949,"Oct 05, 2017",4229.88,4362.64,4164.05,4328.41,1161769984.0,71876277937.0
950,"Oct 04, 2017",4319.37,4352.31,4210.42,4229.36,1116770048.0,70225033578.0
951,"Oct 03, 2017",4408.46,4432.47,4258.89,4317.48,1288019968.0,71681069637.0
952,"Oct 02, 2017",4395.81,4470.23,4377.46,4409.32,1431730048.0,73195646776.0
953,"Oct 01, 2017",4341.05,4403.74,4269.81,4403.74,1208210048.0,73094870674.0
954,"Sep 30, 2017",4166.11,4358.43,4160.86,4338.71,1207449984.0,72008428789.0
955,"Sep 29, 2017",4171.62,4214.63,4039.29,4163.07,1367049984.0,69086146650.0
956,"Sep 28, 2017",4197.13,4279.31,4109.7,4174.73,1712320000.0,69270823146.0
957,"Sep 27, 2017",3892.94,4210.05,3884.82,4200.67,1686880000.0,69691950752.0
958,"Sep 26, 2017",3928.41,3969.89,3869.9,3892.35,1043740032.0,64569365079.0
959,"Sep 25, 2017",3681.58,3950.25,3681.58,3926.07,1374210048.0,65122213849.0
960,"Sep 24, 2017",3796.15,3796.15,3666.9,3682.84,768014976.0,61081971156.0
961,"Sep 23, 2017",3629.92,3819.21,3594.58,3792.4,928113984.0,62892069389.0
962,"Sep 22, 2017",3628.02,3758.27,3553.53,3630.7,1194829952.0,60203040223.0
963,"Sep 21, 2017",3901.47,3916.42,3613.63,3631.04,1411480064.0,60202370872.0
964,"Sep 20, 2017",3916.36,4031.39,3857.73,3905.95,1213830016.0,64751811835.0
965,"Sep 19, 2017",4073.79,4094.07,3868.87,3924.97,1563980032.0,65061185838.0
966,"Sep 18, 2017",3591.09,4079.23,3591.09,4065.2,1943209984.0,67377945990.0
967,"Sep 17, 2017",3606.28,3664.81,3445.64,3582.88,1239149952.0,59377995376.0
968,"Sep 16, 2017",3637.75,3808.84,3487.79,3625.04,1818400000.0,60068678195.0
969,"Sep 15, 2017",3166.3,3733.45,2946.62,3637.52,4148069888.0,60267886368.0
970,"Sep 14, 2017",3875.37,3920.6,3153.86,3154.95,2716310016.0,52265453816.0
971,"Sep 13, 2017",4131.98,4131.98,3789.92,3882.59,2219409920.0,64311123695.0
972,"Sep 12, 2017",4168.88,4344.65,4085.22,4130.81,1864530048.0,68412822896.0
973,"Sep 11, 2017",4122.47,4261.67,4099.4,4161.27,1557330048.0,68907352119.0
974,"Sep 10, 2017",4229.34,4245.44,3951.04,4122.94,1679090048.0,68263826801.0
975,"Sep 09, 2017",4229.81,4308.82,4114.11,4226.06,1386230016.0,69963847482.0
976,"Sep 08, 2017",4605.16,4661.0,4075.18,4228.75,2700890112.0,69999555938.0
977,"Sep 07, 2017",4589.14,4655.04,4491.33,4599.88,1844620032.0,76132843874.0
978,"Sep 06, 2017",4376.59,4617.25,4376.59,4597.12,2172100096.0,76077049312.0
979,"Sep 05, 2017",4228.29,4427.84,3998.11,4376.53,2697969920.0,72417728536.0
980,"Sep 04, 2017",4591.63,4591.63,4108.4,4236.31,2987330048.0,70087101256.0
981,"Sep 03, 2017",4585.27,4714.08,4417.59,4582.96,1933190016.0,75812181334.0
982,"Sep 02, 2017",4901.42,4975.04,4469.24,4578.77,2722139904.0,75734114962.0
983,"Sep 01, 2017",4701.76,4892.01,4678.53,4892.01,2599079936.0,80905039782.0
984,"Aug 31, 2017",4555.59,4736.05,4549.4,4703.39,1944930048.0,77775374625.0
985,"Aug 30, 2017",4570.36,4626.52,4471.41,4565.3,1937849984.0,75482724984.0
986,"Aug 29, 2017",4389.21,4625.68,4352.13,4579.02,2486080000.0,75699786263.0
987,"Aug 28, 2017",4384.45,4403.93,4224.64,4382.66,1959330048.0,72445588933.0
988,"Aug 27, 2017",4345.1,4416.59,4317.29,4382.88,1537459968.0,72441993792.0
989,"Aug 26, 2017",4372.06,4379.28,4269.52,4352.4,1511609984.0,71929882019.0
990,"Aug 25, 2017",4332.82,4455.7,4307.35,4371.6,1727970048.0,72241507489.0
991,"Aug 24, 2017",4137.6,4376.39,4130.26,4334.68,2037750016.0,71625870868.0
992,"Aug 23, 2017",4089.01,4255.78,4078.41,4151.52,2369819904.0,68593954170.0
993,"Aug 22, 2017",3998.35,4128.76,3674.58,4100.52,3764239872.0,67743202431.0
994,"Aug 21, 2017",4090.48,4109.14,3988.6,4001.74,2800890112.0,66106992038.0
995,"Aug 20, 2017",4189.31,4196.29,4069.88,4087.66,2109769984.0,67520478838.0
996,"Aug 19, 2017",4137.75,4243.26,3970.55,4193.7,2975820032.0,69265141208.0
997,"Aug 18, 2017",4324.34,4370.13,4015.4,4160.62,2941710080.0,68710871037.0
998,"Aug 17, 2017",4384.44,4484.7,4243.71,4331.69,2553359872.0,71527949443.0
999,"Aug 16, 2017",4200.34,4381.23,3994.42,4376.63,2272039936.0,72260183303.0
1000,"Aug 15, 2017",4326.99,4455.97,3906.18,4181.93,3258050048.0,69038855081.0
1001,"Aug 14, 2017",4066.1,4325.13,3989.16,4325.13,2463089920.0,71394704654.0
1002,"Aug 13, 2017",3880.04,4208.39,3857.8,4073.26,3159089920.0,67230528989.0
1003,"Aug 12, 2017",3650.63,3949.92,3613.7,3884.71,2219589888.0,64111163866.0
1004,"Aug 11, 2017",3373.82,3679.72,3372.12,3650.62,2021190016.0,60241844923.0
1005,"Aug 10, 2017",3341.84,3453.45,3319.47,3381.28,1515110016.0,55791120000.0
1006,"Aug 09, 2017",3420.4,3422.76,3247.67,3342.47,1468960000.0,55145196472.0
1007,"Aug 08, 2017",3370.22,3484.85,3345.83,3419.94,1752760064.0,56417337745.0
1008,"Aug 07, 2017",3212.78,3397.68,3180.89,3378.94,1482279936.0,55734179251.0
1009,"Aug 06, 2017",3257.61,3293.29,3155.6,3213.94,1105030016.0,53006426108.0
1010,"Aug 05, 2017",2897.63,3290.01,2874.83,3252.91,1945699968.0,53643452554.0
1011,"Aug 04, 2017",2806.93,2899.33,2743.72,2895.89,1002120000.0,47749461443.0
1012,"Aug 03, 2017",2709.56,2813.31,2685.14,2804.73,804796992.0,46239970790.0
1013,"Aug 02, 2017",2727.13,2762.53,2668.59,2710.67,1094950016.0,44684649516.0
1014,"Aug 01, 2017",2871.3,2921.35,2685.61,2718.26,1324669952.0,44804603885.0
1015,"Jul 31, 2017",2763.24,2889.62,2720.61,2875.34,860574976.0,47388334773.0
1016,"Jul 30, 2017",2724.39,2758.53,2644.85,2757.18,705942976.0,45435913868.0
1017,"Jul 29, 2017",2807.02,2808.76,2692.8,2726.45,803745984.0,44924534585.0
1018,"Jul 28, 2017",2679.73,2897.45,2679.73,2809.01,1380099968.0,46279316161.0
1019,"Jul 27, 2017",2538.71,2693.32,2529.34,2671.78,789104000.0,44013533097.0
1020,"Jul 26, 2017",2577.77,2610.76,2450.8,2529.45,937404032.0,41663929265.0
1021,"Jul 25, 2017",2757.5,2768.08,2480.96,2576.48,1460089984.0,42433788244.0
1022,"Jul 24, 2017",2732.7,2777.26,2699.19,2754.86,866473984.0,45366654309.0
1023,"Jul 23, 2017",2808.1,2832.18,2653.94,2730.4,1072840000.0,44957775265.0
1024,"Jul 22, 2017",2668.63,2862.42,2657.71,2810.12,1177129984.0,46264340367.0
1025,"Jul 21, 2017",2838.41,2838.41,2621.85,2667.76,1489449984.0,43915296559.0
1026,"Jul 20, 2017",2269.89,2900.7,2269.89,2817.6,2249260032.0,46376428080.0
1027,"Jul 19, 2017",2323.08,2397.17,2260.23,2273.43,1245100032.0,37415031061.0
1028,"Jul 18, 2017",2233.52,2387.61,2164.77,2318.88,1512450048.0,38158677672.0
1029,"Jul 17, 2017",1932.62,2230.49,1932.62,2228.41,1201760000.0,36665393517.0
1030,"Jul 16, 2017",1991.98,2058.77,1843.03,1929.82,1182870016.0,31748939343.0
1031,"Jul 15, 2017",2230.12,2231.14,1990.41,1998.86,993608000.0,32880721300.0
1032,"Jul 14, 2017",2360.59,2363.25,2183.22,2233.34,882502976.0,36734255488.0
1033,"Jul 13, 2017",2402.7,2425.22,2340.83,2357.9,835769984.0,38778935907.0
1034,"Jul 12, 2017",2332.77,2423.71,2275.14,2398.84,1117410048.0,39447604438.0
1035,"Jul 11, 2017",2385.89,2413.47,2296.81,2337.79,1329760000.0,38438497236.0
1036,"Jul 10, 2017",2525.25,2537.16,2321.13,2372.56,1111200000.0,39005033499.0
1037,"Jul 09, 2017",2572.61,2635.49,2517.59,2518.44,527856000.0,41397076604.0
1038,"Jul 08, 2017",2520.27,2571.34,2492.31,2571.34,733329984.0,42262222823.0
1039,"Jul 07, 2017",2608.59,2916.14,2498.87,2518.66,917411968.0,41391217675.0
1040,"Jul 06, 2017",2608.1,2616.72,2581.69,2608.56,761956992.0,42863758795.0
1041,"Jul 05, 2017",2602.87,2622.65,2538.55,2601.99,941566016.0,42751085999.0
1042,"Jul 04, 2017",2561.0,2631.59,2559.35,2601.64,985516032.0,42740618673.0
1043,"Jul 03, 2017",2498.56,2595.0,2480.47,2564.06,964112000.0,42118211083.0
1044,"Jul 02, 2017",2436.4,2514.28,2394.84,2506.47,803747008.0,41167015221.0
1045,"Jul 01, 2017",2492.6,2515.27,2419.23,2434.55,779913984.0,39980058373.0
1046,"Jun 30, 2017",2539.24,2559.25,2478.43,2480.84,860273024.0,40735082695.0
1047,"Jun 29, 2017",2567.56,2588.83,2510.48,2539.32,949979008.0,41690395783.0
1048,"Jun 28, 2017",2553.03,2603.98,2484.42,2574.79,1183869952.0,42268942193.0
1049,"Jun 27, 2017",2478.45,2552.45,2332.99,2552.45,1489789952.0,41897190525.0
1050,"Jun 26, 2017",2590.57,2615.25,2376.29,2478.45,1663280000.0,40677994354.0
1051,"Jun 25, 2017",2607.25,2682.26,2552.12,2589.41,1161100032.0,42495001716.0
1052,"Jun 24, 2017",2738.52,2757.94,2583.19,2608.72,982750016.0,42807952581.0
1053,"Jun 23, 2017",2707.34,2765.17,2706.37,2744.91,961318976.0,45037797053.0
1054,"Jun 22, 2017",2691.03,2723.74,2642.36,2705.41,1097939968.0,44384244937.0
1055,"Jun 21, 2017",2709.43,2772.01,2660.4,2689.1,1626579968.0,44111929173.0
1056,"Jun 20, 2017",2591.26,2763.45,2589.82,2721.79,1854189952.0,44643512689.0
1057,"Jun 19, 2017",2549.03,2662.85,2549.03,2589.6,1446840064.0,42470734800.0
1058,"Jun 18, 2017",2655.35,2662.1,2516.33,2548.29,1178659968.0,41788418974.0
1059,"Jun 17, 2017",2514.01,2685.19,2484.96,2655.88,1534509952.0,43548031452.0
1060,"Jun 16, 2017",2469.57,2539.92,2385.15,2518.56,1195190016.0,41291821423.0
1061,"Jun 15, 2017",2499.58,2534.71,2212.96,2464.58,2026259968.0,40402259202.0
1062,"Jun 14, 2017",2716.88,2786.83,2412.94,2506.37,1696560000.0,41082567339.0
1063,"Jun 13, 2017",2680.91,2789.04,2650.38,2717.02,1781200000.0,44530631894.0
1064,"Jun 12, 2017",2953.22,2997.26,2518.56,2659.63,2569530112.0,43585351533.0
1065,"Jun 11, 2017",2942.41,2996.6,2840.53,2958.11,1752400000.0,48471330146.0
1066,"Jun 10, 2017",2828.14,2950.99,2746.55,2947.71,2018889984.0,48295501718.0
1067,"Jun 09, 2017",2807.44,2901.71,2795.62,2823.81,1348950016.0,46260465854.0
1068,"Jun 08, 2017",2720.49,2815.3,2670.95,2805.62,1281170048.0,45957247989.0
1069,"Jun 07, 2017",2869.38,2869.38,2700.56,2732.16,1517709952.0,44748237218.0
1070,"Jun 06, 2017",2690.84,2999.91,2690.84,2863.2,2089609984.0,46888622160.0
1071,"Jun 05, 2017",2512.4,2686.81,2510.22,2686.81,1369309952.0,43994968834.0
1072,"Jun 04, 2017",2547.79,2585.89,2452.54,2511.81,1355120000.0,41124262595.0
1073,"Jun 03, 2017",2493.72,2581.91,2423.57,2515.35,1514950016.0,41177190057.0
1074,"Jun 02, 2017",2404.03,2488.55,2373.32,2488.55,1317030016.0,40732491835.0
1075,"Jun 01, 2017",2288.33,2448.39,2288.33,2407.88,1653180032.0,39407633763.0
1076,"May 31, 2017",2187.19,2311.08,2145.57,2286.41,1544829952.0,37414813240.0
1077,"May 30, 2017",2255.36,2301.96,2124.57,2175.47,1443970048.0,35594903085.0
1078,"May 29, 2017",2159.43,2307.05,2107.17,2255.61,994625024.0,36901102917.0
1079,"May 28, 2017",2054.08,2267.34,2054.08,2155.8,1147139968.0,35264171110.0
1080,"May 27, 2017",2196.27,2260.2,1855.83,2038.87,1700480000.0,33347170525.0
1081,"May 26, 2017",2320.89,2573.79,2071.99,2202.42,1763480064.0,36017660894.0
1082,"May 25, 2017",2446.24,2763.71,2285.3,2304.98,2406700032.0,37690456715.0
1083,"May 24, 2017",2321.37,2523.72,2321.37,2443.64,1725379968.0,39952841999.0
1084,"May 23, 2017",2191.56,2320.82,2178.5,2320.42,1378749952.0,37933704066.0
1085,"May 22, 2017",2043.19,2303.9,2017.87,2173.4,1942220032.0,35525744380.0
1086,"May 21, 2017",2067.03,2119.08,2037.5,2041.2,1147859968.0,33361091114.0
1087,"May 20, 2017",1984.24,2084.73,1974.92,2084.73,961336000.0,34068630559.0
1088,"May 19, 2017",1897.37,2004.52,1890.25,1987.71,1157289984.0,32479082015.0
1089,"May 18, 2017",1818.7,1904.48,1807.12,1888.65,894321024.0,30856574835.0
1090,"May 17, 2017",1726.73,1864.05,1661.91,1839.09,1064729984.0,30043626195.0
1091,"May 16, 2017",1741.7,1785.94,1686.54,1734.45,959044992.0,28330874003.0
1092,"May 15, 2017",1808.44,1812.8,1708.54,1738.43,731529024.0,28392885375.0
1093,"May 14, 2017",1800.86,1831.42,1776.62,1808.91,437196000.0,29540290794.0
1094,"May 13, 2017",1723.12,1812.99,1651.08,1804.91,579635008.0,29471223857.0
1095,"May 12, 2017",1845.76,1856.15,1694.01,1724.24,740984000.0,28150631936.0
1096,"May 11, 2017",1780.37,1873.93,1755.35,1848.57,799489984.0,30176934751.0
1097,"May 10, 2017",1756.52,1788.44,1719.1,1787.13,915723008.0,29170965564.0
1098,"May 09, 2017",1723.89,1833.49,1716.3,1755.36,1167920000.0,28649119972.0
1099,"May 08, 2017",1596.92,1723.35,1596.92,1723.35,1340320000.0,28123369330.0
1100,"May 07, 2017",1579.47,1596.72,1559.76,1596.71,1080029952.0,26053077975.0
1101,"May 06, 2017",1556.81,1578.8,1542.5,1578.8,582529984.0,25757608890.0
1102,"May 05, 2017",1540.87,1618.03,1530.31,1555.45,946035968.0,25373374563.0
1103,"May 04, 2017",1490.72,1608.91,1490.72,1537.67,933548992.0,25080858487.0
1104,"May 03, 2017",1453.78,1492.77,1447.49,1490.09,583795968.0,24301634925.0
1105,"May 02, 2017",1421.03,1473.9,1415.69,1452.82,477337984.0,23691443738.0
1106,"May 01, 2017",1348.3,1434.32,1348.3,1421.6,713624000.0,23179524919.0
1107,"Apr 30, 2017",1321.87,1347.91,1314.92,1347.89,413115008.0,21975104909.0
1108,"Apr 29, 2017",1317.84,1327.2,1315.21,1321.79,422705984.0,21547126640.0
1109,"Apr 28, 2017",1317.74,1331.28,1292.37,1316.48,527488992.0,21457669552.0
1110,"Apr 27, 2017",1281.88,1319.7,1281.3,1317.73,449196992.0,21475836448.0
1111,"Apr 26, 2017",1265.99,1294.83,1265.93,1281.08,329631008.0,20876159410.0
1112,"Apr 25, 2017",1250.45,1267.58,1249.97,1265.49,242556000.0,20619704237.0
1113,"Apr 24, 2017",1209.63,1250.94,1209.63,1250.15,235806000.0,20367443800.0
1114,"Apr 23, 2017",1231.92,1232.2,1203.94,1207.21,258951008.0,19665994145.0
1115,"Apr 22, 2017",1222.71,1235.56,1208.47,1231.71,249320000.0,20062753908.0
1116,"Apr 21, 2017",1229.42,1235.94,1215.56,1222.05,272167008.0,19903192286.0
1117,"Apr 20, 2017",1211.08,1240.79,1208.41,1229.08,315108000.0,20015137622.0
1118,"Apr 19, 2017",1212.13,1215.51,1205.08,1210.29,288060992.0,19707045565.0
1119,"Apr 18, 2017",1193.77,1217.57,1193.77,1211.67,270524000.0,19727334977.0
1120,"Apr 17, 2017",1183.25,1194.9,1172.65,1193.91,253206000.0,19436033390.0
1121,"Apr 16, 2017",1172.61,1187.22,1172.61,1182.94,183231008.0,19255408766.0
